t,x,y,z
0.0,-0.3,1.10218211923e-16,0.3
0.444444444444,-0.0520944533001,-0.295442325904,0.3
0.888888888889,0.281907786236,-0.102606042998,0.3
1.33333333333,0.15,0.259807621135,0.3
1.77777777778,-0.229813332936,0.192836282906,0.3
2.22222222222,-0.229813332936,-0.192836282906,0.3
2.66666666667,0.15,-0.259807621135,0.3
3.11111111111,0.281907786236,0.102606042998,0.3
3.55555555556,-0.0520944533001,0.295442325904,0.3
4.0,-0.3,2.57175827821e-16,0.3
